id,team_id,name,position,shirt_number,height_cm,dob,nationality,photo_url,created_at,updated_at,market_value,media_urls,nationality_code
e3a8d897-b70c-487f-888d-082ccff5bcfe,598d82e7-8002-4423-9468-d58ec371907c,Ali Khalaf,Forward,17,178,1995-01-15,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/b587f892-4c3c-4870-85f1-63576b1dd5d2.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2I1ODdmODkyLTRjM2MtNDg3MC04NWYxLTYzNTc2YjFkZDVkMi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3Njc2MywiZXhwIjoxOTQ0MzU2NzYzfQ.o-uD-qr_Ra5L7KJGl22jcHVIrMvgFOLmSQUD4Wt5R18,2026-08-14 03:06:06.906723+00,2026-08-14 03:06:06.906723+00,312K,{},KW
a5d3c943-181e-44f3-9b29-07160862601b,598d82e7-8002-4423-9468-d58ec371907c,Anayo Iwuala,Forward,77,165,1999-03-19,Nigeria,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/c594b6d1-620d-4df3-b640-af4789169934.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2M1OTRiNmQxLTYyMGQtNGRmMy1iNjQwLWFmNDc4OTE2OTkzNC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NjgyNSwiZXhwIjoxOTQ0MzU2ODI1fQ.9jpyLDiUvU9IdgYWbsg2VW0pV_dM6q2XRgH66myFfmk,2026-08-14 03:07:08.443615+00,2026-08-14 03:07:08.443615+00,1.1m,{},NG
643911e1-9ddb-43b7-b212-b1b333c25ee5,598d82e7-8002-4423-9468-d58ec371907c,Zaid Qunbar,Forward,98,185,2002-09-04,Palestinian Territories,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/d30a1e20-e4ea-44a2-bb72-924e5a095893.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2QzMGExZTIwLWU0ZWEtNDRhMi1iYjcyLTkyNGU1YTA5NTg5My5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NjkzMCwiZXhwIjoxOTQ0MzU2OTMwfQ.JgaDXCGWABCyNE11G-75BHLTQE4M_IaoqjJK3zvBbNA,2026-08-14 03:08:59.539693+00,2026-08-14 03:08:59.539693+00,393K,{},PS
0d1a544e-224a-4e05-97ca-2cfa36a0d19f,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Meshal Shehab Kankoni,Goalkeeper,33,,,Kuwait,,2026-08-15 00:51:05.649665+00,2026-08-15 00:51:08.905128+00,,{},KW
0e3589ec-6739-4600-825f-b9ce2f7aa32e,4f941a6e-7ce2-416e-b293-7f010c901415,Trésor Yamba,Defender,29,188,1998-11-08,Congo - Kinshasa,,2026-08-15 19:10:34.618817+00,2026-08-15 19:10:34.618817+00,694K,{},CD
bf31b5e0-4ab5-4247-b4a9-4ead985c0365,4f941a6e-7ce2-416e-b293-7f010c901415,Mahdi Dashti ,Midfielder,19,173,2001-10-26,Kuwait,,2026-08-15 19:19:33.343721+00,2026-08-15 19:19:33.343721+00,225K,{},KW
3596bf16-5934-4625-9fe9-92d4da535a8f,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Dhari Al Mesri,Goalkeeper,36,,2002-05-05,Kuwait,,2026-08-15 00:55:49.822041+00,2026-08-15 00:55:52.596725+00,,{},KW
bea67b68-518c-4adb-973b-069c69c778fc,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Dhari Al Raqm,Defender,16,,1997-08-10,Kuwait,,2026-08-15 00:57:43.367605+00,2026-08-15 00:57:45.974876+00,,{},KW
ef05230b-ca35-4a79-af41-aa0ca3d25f94,4f941a6e-7ce2-416e-b293-7f010c901415,Moaath Al Enezi,Forward,17,167,2003-07-16,Kuwait,,2026-08-16 00:41:45.082609+00,2026-08-16 00:41:45.082609+00,277K,{},KW
90b03a46-ef52-4177-8575-24f4d092dcc3,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Sultan Al Enezi,Midfielder,4,186,1992-03-29,Kuwait,,2026-08-15 00:56:33.989317+00,2026-08-15 00:56:36.981469+00,200000,{},KW
7e2f1856-d83c-4887-ba2b-9491d0baf03b,666d9085-19bc-476a-a70a-e778d088eb23,Saud Qassem,Forward,,,2003-05-11,Kuwait,,2026-08-21 21:48:02.979608+00,2026-08-21 21:48:02.979608+00,,{},KW
bb4184be-82b0-41d2-9267-3496100f246b,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Khaled Shaman Al Mutairi,Midfielder,5,183,1996-08-14,Kuwait,,2026-08-15 00:57:16.882808+00,2026-08-15 00:57:19.235432+00,,{},KW
1d0264fc-e087-4a2e-9069-1011e0e3bec2,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Abdullah Ghanim Al Fahad,Midfielder,6,,1997-02-12,Kuwait,,2026-08-15 00:58:10.141853+00,2026-08-15 00:58:19.921863+00,,{},KW
cb24f691-310e-485f-8c33-5f301425705b,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Youssef Al Khatib,Forward,18,,,Kuwait,,2026-08-15 00:58:38.824871+00,2026-08-15 00:58:42.212589+00,,{},KW
599cf1d4-acaf-44c2-ad3f-47c57081917e,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Montaser Al Abdulsalam,Midfielder,14,176,2005-05-17,Kuwait,,2026-08-15 00:59:00.244042+00,2026-08-15 00:59:04.098446+00,,{},KW
fc8c1f2f-9c17-4d92-8637-fffee03faf6a,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Amath Ndaw,Midfielder,44,,2002-02-14,Senegal,,2026-08-15 00:59:23.159025+00,2026-08-15 00:59:25.902399+00,600000,{},SN
4aba87b3-516a-4df8-8cf8-13421c3b8fd7,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Othman Al Shammari,Midfielder,74,,2000-04-04,Kuwait,,2026-08-15 00:59:42.42251+00,2026-08-15 00:59:44.355558+00,,{},KW
127178c8-1e0e-4703-8eeb-5d9e19732a2b,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Mohamed Anter,Defender,12,184,2000-12-12,Egypt,,2026-08-15 00:59:56.237379+00,2026-08-15 00:59:58.914008+00,,{},EG
deb57723-11da-43b2-8e1c-bf7725e0ba75,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Meshaal Marzouq Al Shammari,Forward,11,176,1999-08-07,Kuwait,,2026-08-15 01:00:29.683448+00,2026-08-15 01:00:31.971215+00,,{},KW
99196a9e-181e-4b4e-8a4c-02ca3e967cf7,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Shabeeb Al Khaldi,Forward,17,185,1998-08-11,Kuwait,,2026-08-15 01:01:00.026285+00,2026-08-15 01:01:03.260222+00,175000,{},KW
85cf2798-5a62-452b-a40c-be9967afc7b9,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Jarah Al Heleeli,Midfielder,19,176,2004-02-29,Kuwait,,2026-08-15 01:01:18.726774+00,2026-08-15 01:01:20.611387+00,,{},KW
bda15ab1-b241-4d1c-be20-9f1b67c0e195,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Saleh Faisal Al Mehtab,Defender,2,,2003-09-18,Kuwait,,2026-08-15 01:01:35.35815+00,2026-08-15 01:01:36.20875+00,,{},KW
19b6402c-922e-4753-99a1-ce8ec584dc8b,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Patrick Robson,Forward,98,182,1998-05-11,Brazil,,2026-08-15 01:01:56.137385+00,2026-08-15 01:01:57.257076+00,350000,{},BR
9bc85eb2-b1cb-4e82-9c13-5f33ae618496,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Abdulwahab Al Mehtab,Unknown,27,,,Kuwait,,2026-08-15 01:02:24.79519+00,2026-08-15 01:02:25.618725+00,,{},KW
e69c02fb-44ef-4cf7-b29a-c6d8ef4d03f5,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Khalifa Rahil,Goalkeeper,22,,,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/43de1f5f-aa17-4054-9b17-6026ccae87c5.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzQzZGUxZjVmLWFhMTctNDA1NC05YjE3LTYwMjZjY2FlODdjNS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3MDQ0NCwiZXhwIjoxOTQ0NDUwNDQ0fQ.hdtt8ItYzQJJCxZi8yciesXo8r9-ur9StEnkt2kJXJ4,2026-08-15 00:56:09.356536+00,2026-08-15 05:07:29.253985+00,,{},KW
48bcd48a-b35f-4e10-a561-f3afebb877dc,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Hussain Kankone,Goalkeeper,1,187,1989-04-16,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/39f21010-4882-4a16-9a37-ae8b99df9c88.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzM5ZjIxMDEwLTQ4ODItNGExNi05YTM3LWFlOGI5OWRmOWM4OC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3MDQ2NCwiZXhwIjoxOTQ0NDUwNDY0fQ.fuvBfDZQGxu_ivyVHkretBtmoBpPSt4_Nkd6OGI3Su8,2026-08-15 00:54:38.134298+00,2026-08-15 05:07:48.309558+00,,{},KW
51ee8072-e45c-4a4f-a68f-930f5d0c8260,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Faisal Al Subaie,Goalkeeper,35,,,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/cd6cff90-e6a5-4a70-93e0-01e3b8053ae2.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2NkNmNmZjkwLWU2YTUtNGE3MC05M2UwLTAxZTNiODA1M2FlMi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3MDQ4OCwiZXhwIjoxOTQ0NDUwNDg4fQ.cJBqTiPDOQikQiLuHp4P0Du1sW6lt2_t709ZJ-N7gLM,2026-08-15 00:55:00.140319+00,2026-08-15 05:08:12.175409+00,,{},KW
3b534622-9dc3-4665-b742-bf328045dcc1,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Ali Al Azaizeh,Midfielder,99,177,2004-04-13,Jordan,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ec445f47-ada0-4853-ab84-47db9479d6f4.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2VjNDQ1ZjQ3LWFkYTAtNDg1My1hYjg0LTQ3ZGI5NDc5ZDZmNC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3MTEwMCwiZXhwIjoxOTQ0NDUxMTAwfQ.uQKXXbaeSFca7LTd284OwE082i0sfdNzkc_3BySsq0w,2026-08-15 05:18:23.478239+00,2026-08-15 05:18:24.57736+00,393K,{},JO
33ba522a-ea2d-4b56-8b1c-859cdfa9f816,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Bader Al Dhikrallah,Defender,3,,1997-01-24,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/f526f479-9cfa-4ada-a5ac-560cdebfeafe.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2Y1MjZmNDc5LTljZmEtNGFkYS1hNWFjLTU2MGNkZWJmZWFmZS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3MTI0NiwiZXhwIjoxOTQ0NDUxMjQ2fQ.Jo3N7D8yM-a3d5VTHnPuta5wO0ZLnPO2e4CkMkRTXIE,2026-08-15 00:56:56.727585+00,2026-08-15 05:20:53.40239+00,,{},KW
b98d9a7b-86dd-437a-abe0-3393bbab89f3,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Saud Al Jenaie,Goalkeeper,,170,1994-06-11,Kuwait,,2026-08-15 05:48:49.305215+00,2026-08-15 05:48:49.305215+00,,{},KW
6bd28caa-2298-4c97-b2e0-f2ab25367058,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Khaled Ebrahim,Defender,36,185,1992-04-28,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/e7303841-2be5-41a8-9b4d-84958ef8b8b3.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2U3MzAzODQxLTJiZTUtNDFhOC05YjRkLTg0OTU4ZWY4YjhiMy5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MTc3LCJleHAiOjE5NDQ0NTUxNzd9.FXZX0AFZxLM3laz33qA-cCNYGLzBa4KbMBJwa0Mm__w,2026-08-15 05:51:15.516218+00,2026-08-15 06:26:19.703409+00,272K,{},KW
a44a6a0f-845e-41f9-8a87-9a2897e772de,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Dahman Dahman,Midfielder,,180,1998-08-16,Oman,,2026-08-15 05:57:07.693019+00,2026-08-15 05:57:23.393456+00,312K,{},OM
d6792312-a55c-4190-bd69-465f293bc141,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Hamza Khabba,Forward,9,187,1996-06-08,Morocco,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/8bb88c7c-aea4-48c1-a088-350e9a90f916.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzhiYjg4YzdjLWFlYTQtNDhjMS1hMDg4LTM1MGU5YTkwZjkxNi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3NTU4NSwiZXhwIjoxOTQ0NDU1NTg1fQ.dBHIEzkdYr4Hi2HsFoq7WT2mglFMW8tMRlTlVT8KOgw,2026-08-15 06:08:50.430037+00,2026-08-15 06:33:07.806367+00,532K,{},MA
e5f0beb5-d594-489b-998a-612dadffccb7,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Ayoub Lakhdar,Midfielder,11,174,1997-08-08,Morocco,,2026-08-15 06:01:19.924534+00,2026-08-15 06:01:19.924534+00,457K,{},MA
5ff13ec4-f9a0-4d3a-a694-668db7f9fcc3,4f941a6e-7ce2-416e-b293-7f010c901415,Ahmed Awadh,Midfielder,,182,2005-05-18,Kuwait,,2026-08-15 19:20:36.315178+00,2026-08-15 19:20:36.315178+00,,{},KW
ca665533-5b4e-4024-94f6-6b178e3f0215,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Gabriel Orok Ibitham,Forward,27,162,2001-04-28,Nigeria,,2026-08-15 06:10:20.325576+00,2026-08-15 06:10:20.979492+00,486K,{},NG
3926e80e-12c5-482d-87b5-a614abc52cb9,4f941a6e-7ce2-416e-b293-7f010c901415,Eissa Waleed,Defender,27,172,1990-04-21,Kuwait,,2026-08-15 19:11:52.786883+00,2026-08-15 19:13:46.855713+00,73K,{},KW
cff1cd10-8726-4cff-85e7-29df58c21113,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Jean-Cedrik Gbo,Midfielder,,182,2002-09-09,Côte d’Ivoire,,2026-08-15 06:20:38.392059+00,2026-08-15 06:20:38.392059+00,445K,{},CI
10a4d857-23b0-4113-9652-d96e36967171,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Hameed Al Qallaf,Goalkeeper,1,180,1987-08-10,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/06c7c2d3-d019-4a3c-abee-68c021e54171.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzA2YzdjMmQzLWQwMTktNGEzYy1hYmVlLTY4YzAyMWU1NDE3MS5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MDI2LCJleHAiOjE5NDQ0NTUwMjZ9.IhmHOOaDiwJC38m9xzAFAliaKAb_SDZr2c9Pb1mkNRw,2026-08-15 05:47:53.532002+00,2026-08-15 06:23:49.69879+00,112K,{},KW
74bf4854-08a4-4661-9a7a-fa39d624579e,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Abdulaziz Al Bahar,Goalkeeper,99,,2001-09-18,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/106b0493-0aab-4157-8fd9-eb2162a6057d.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzEwNmIwNDkzLTBhYWItNDE1Ny04ZmQ5LWViMjE2MmE2MDU3ZC5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MDQyLCJleHAiOjE5NDQ0NTUwNDJ9.By0hJRwf-0UMtlsSIMdJ9umOjXJC_mNNLI5kPmmVSwU,2026-08-15 05:46:51.686616+00,2026-08-15 06:24:05.846783+00,,{},KW
c8be42b9-01f2-43b5-94b4-7c923c8ecd64,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Khaled Sabah,Defender,3,,2002-02-23,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ef4409e0-7b52-4e30-8d9e-a86186e69334.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2VmNDQwOWUwLTdiNTItNGUzMC04ZDllLWE4NjE4NmU2OTMzNC5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MDg3LCJleHAiOjE5NDQ0NTUwODd9.Doyli5c8UchipDgM7iF3P5UcuQU_Uea4peU0C6IRe_4,2026-08-15 05:50:31.360824+00,2026-08-15 06:24:49.678468+00,266K,{},KW
6b5e76b5-50da-47c0-abad-066c94219523,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Jassim Al Mutar,Midfielder,28,,2005-12-31,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/968e6f9d-56e9-4b2e-81a1-d9a7a4a025e5.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzk2OGU2ZjlkLTU2ZTktNGIyZS04MWExLWQ5YTdhNGEwMjVlNS5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1NTE2LCJleHAiOjE5NDQ0NTU1MTZ9.kcx2UHunxlzGhGzM7-oak5nLkR4WEfoHHISp7jMpQrU,2026-08-15 05:58:28.052904+00,2026-08-15 06:31:59.344164+00,312K,{},KW
079c1254-8956-4c09-bcad-e4001569e46f,4f941a6e-7ce2-416e-b293-7f010c901415,Omar Ali,Forward,,,2002-08-19,Kuwait,,2026-08-16 00:42:46.382318+00,2026-08-16 00:42:46.382318+00,,{},KW
5f319623-ef19-410b-82b1-a71457765a5c,4f941a6e-7ce2-416e-b293-7f010c901415,David Sambissa,Midfielder,,177,1996-01-11,Gabon,,2026-08-16 00:48:05.064042+00,2026-08-16 00:48:05.986724+00,474K,{},GA
e8197dc0-4843-46c0-9903-09a95a5b6aee,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Moaath Al Dhaferi,Defender,3,,1997-05-19,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/da06e070-1bac-4cae-bc70-f7b094b2d32e.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RhMDZlMDcwLTFiYWMtNGNhZS1iYzcwLWY3YjA5NGIyZDMyZS5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MDcyLCJleHAiOjE5NDQ0NTUwNzJ9.5Ss7s8B4y6heTBcpqb7j3jvHB1yHsMWS1vaUO7w2wOI,2026-08-15 05:49:44.592344+00,2026-08-15 06:24:36.856194+00,306K,{},KW
7d618e28-116c-477b-b779-8987b9eaf91e,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Rashed Al Dosari,Defender,4,,2000-07-17,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/81f2944e-73d3-41bc-aed1-e898c5c2dd72.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzgxZjI5NDRlLTczZDMtNDFiYy1hZWQxLWU4OThjNWMyZGQ3Mi5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MTAwLCJleHAiOjE5NDQ0NTUxMDB9.ApljS7oDdOolcqvUMtLjN5cnda1OKuZimUh-qN8sKw8,2026-08-15 05:52:10.489415+00,2026-08-15 06:25:02.644232+00,312K,{},KW
1b5ac651-11c7-4995-8ed6-6a383e425c63,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Mohamed Al Sherifi,Defender,12,,2004-08-06,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ed9dc3cc-57fa-4a64-8af9-576bdcaa5d25.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2VkOWRjM2NjLTU3ZmEtNGE2NC04YWY5LTU3NmJkY2FhNWQyNS5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MTEzLCJleHAiOjE5NDQ0NTUxMTN9.BqPrnLwh8SPriHxOAhSanc-rX9phWlynBpzPPeOfjBg,2026-08-15 05:54:23.696602+00,2026-08-15 06:25:42.485269+00,,{},KW
9cfc2b35-df5f-4338-b75f-c4183947a8ae,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Yousef Al Haqan,Defender,25,,2002-02-04,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/c9a0dc3b-0c17-450d-a24b-e85a4a3e73db.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2M5YTBkYzNiLTBjMTctNDUwZC1hMjRiLWU4NWE0YTNlNzNkYi5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MTYzLCJleHAiOjE5NDQ0NTUxNjN9.ZNQVtfiIhVvHf_x00zLJ2yvyQIWQ-EfwvrwUjPYtfl8,2026-08-15 05:53:12.485853+00,2026-08-15 06:26:06.611552+00,94K,{},KW
eef9bf86-f0b9-427d-9b01-fcf2a19c2ee1,8d6cb3fe-6e3d-4cdc-af60-ea9de938d174,Abdullah Motawe,Midfielder,8,,2005-03-23,Egypt,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/2219c63b-1503-444b-9212-f66f0ed923cc.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzIyMTljNjNiLTE1MDMtNDQ0Yi05MjEyLWY2NmYwZWQ5MjNjYy5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg2Nzc1MjA1LCJleHAiOjE5NDQ0NTUyMDV9.ZDt2LgpRXhkezm8OERoJuqqdgkoW-0GokOSXaiIZQIA,2026-08-15 06:00:13.781514+00,2026-08-15 06:26:48.089997+00,,{},EG
